source_node_id,target_node_id,road_length,road_type,name,one-way,max_speed,access,lanes
6361461428,696425324,3.8401012555598713,service,Unnamed,False,25.85,Uncategorized,
6361461428,3136212246,23.201428760153888,service,Unnamed,False,25.85,Uncategorized,
6361461428,6361461445,19.089273812360414,footway,Unnamed,False,30.0,Uncategorized,
6361461428,6361461427,31.631643171161503,footway,Unnamed,False,30.0,Uncategorized,
6361461429,6361461445,42.18681537720472,footway,Unnamed,False,30.0,Uncategorized,
6361461429,12256478674,3.476420089558218,footway,Unnamed,False,30.0,Uncategorized,
6361461429,6361461444,47.49450094912765,footway,Unnamed,False,30.0,Uncategorized,
6361461439,1532125318,2.991295374059804,service,Unnamed,False,25.85,Uncategorized,
6361461439,1891630728,46.55033492069062,service,Unnamed,False,25.85,Uncategorized,
6361461439,6361461440,42.28248545844572,footway,Unnamed,False,30.0,Uncategorized,
6361461439,6361461444,37.9882237056976,footway,Unnamed,False,30.0,Uncategorized,
6361461440,1532125341,5.056746544145878,service,Unnamed,False,25.85,Uncategorized,
6361461440,6361461439,42.28248545844572,footway,Unnamed,False,30.0,Uncategorized,
6361461440,696423617,72.89656678907055,service,Unnamed,False,25.85,Uncategorized,
6361461440,6361461442,147.17951050962546,footway,Unnamed,False,30.0,Uncategorized,
6361461442,8834923850,1.3831881227549798,footway,Unnamed,False,30.0,Uncategorized,
6361461442,12186673174,19.916663961574663,footway,Unnamed,False,30.0,Uncategorized,
6361461442,6361461440,147.17951050962546,footway,Unnamed,False,30.0,Uncategorized,
6361461444,497687339,4.113320979461287,footway,Unnamed,False,30.0,Uncategorized,
6361461444,6361461439,37.9882237056976,footway,Unnamed,False,30.0,Uncategorized,
6361461444,6361461429,47.49450094912765,footway,Unnamed,False,30.0,Uncategorized,
6361461445,6361461429,42.18681537720472,footway,Unnamed,False,30.0,Uncategorized,
6361461445,6361461428,19.089273812360414,footway,Unnamed,False,30.0,Uncategorized,
6361461445,696422859,4.313769253809589,footway,Unnamed,False,30.0,Uncategorized,
6361461467,6361461468,10.271905003590929,track,Unnamed,False,30.0,Uncategorized,
6361461467,6361461395,163.18383664483713,tertiary,Unnamed,False,33.15,Uncategorized,3
6361461467,1510885934,272.10753935206947,track,Unnamed,False,30.0,Uncategorized,
6361461467,9031117673,374.8903474417317,tertiary,Unnamed,False,33.15,Uncategorized,3
6361461468,6361461467,10.271905003590929,track,Unnamed,False,30.0,Uncategorized,
6361461468,452999639,10.35440721689735,track,Unnamed,False,30.0,Uncategorized,
6361461468,6361461396,162.76747973963572,tertiary,Unnamed,True,33.15,Uncategorized,2
6361461471,790108642,38.718238172068936,footway,Unnamed,False,30.0,Uncategorized,
6361461471,4791412219,4.430767536664146,service,Unnamed,False,25.85,Uncategorized,
6361461471,790108669,6.570831492876396,service,Unnamed,False,25.85,Uncategorized,
6361461471,1102056955,130.21011990388698,footway,Unnamed,False,30.0,Uncategorized,
6361462005,775988694,1.1399415428361808,footway,Unnamed,False,30.0,Uncategorized,
6361462005,2112402466,58.03971984811973,footway,Unnamed,False,30.0,Uncategorized,
6361462005,1187299803,12.210496018125932,service,Unnamed,False,25.85,Uncategorized,
6361462005,6361462006,5.70266498574053,service,Unnamed,False,25.85,Uncategorized,
6361462006,6361462005,5.70266498574053,service,Unnamed,False,25.85,Uncategorized,
6361462006,1187299452,89.25533821832671,tertiary,Pili Drive,True,33.15,Uncategorized,2
6363688925,6363688926,2.946488495555515,footway,Unnamed,False,30.0,Uncategorized,
6363688925,4006910796,18.261256502443423,steps,Unnamed,False,30.49,Uncategorized,
6363688925,13123749427,29.698401808044352,path,Unnamed,False,30.0,Uncategorized,
6363688926,4006910799,11.432688665741326,steps,Unnamed,False,30.49,Uncategorized,
6363688926,6363688925,2.946488495555515,footway,Unnamed,False,30.0,Uncategorized,
6363688926,6363688959,152.55160992558373,footway,Unnamed,False,30.0,Uncategorized,
6363688933,12254049936,9.362883908762717,footway,Unnamed,False,30.0,Uncategorized,
6363688933,6363688944,121.4803678285742,footway,Unnamed,False,30.0,Uncategorized,
6363688933,6363688959,34.65205004227698,footway,Unnamed,False,30.0,Uncategorized,
6363688934,12254040021,61.41306007251987,footway,Unnamed,False,30.0,Uncategorized,
6363688934,816417552,3.2809112052139824,footway,Unnamed,False,30.0,Uncategorized,
6363688934,5507052377,16.3390916431556,footway,Unnamed,False,30.0,Uncategorized,
6363688935,12777010086,2.011614353711408,path,Unnamed,False,30.0,Uncategorized,
6363688935,6363688936,6.644350773496481,footway,Unnamed,False,30.0,Uncategorized,
6363688935,5507043115,48.300726754927545,path,Unnamed,False,30.0,Uncategorized,
6363688936,5507328842,2.762783890992623,footway,Unnamed,False,30.0,Uncategorized,
6363688936,6363688935,6.644350773496481,footway,Unnamed,False,30.0,Uncategorized,
6363688936,12186657982,6.8154573202560185,footway,Unnamed,False,30.0,Uncategorized,
6363688943,382839764,14.631002719549882,tertiary,Romeo C. Espino Street,False,33.15,Uncategorized,2
6363688943,6363688944,2.8973437310778514,footway,Unnamed,False,30.0,Uncategorized,
6363688943,5507052377,2.412341084160254,footway,Unnamed,False,30.0,Uncategorized,
6363688943,12254049936,119.44656734681251,tertiary,Romeo C. Espino Street,False,33.15,Uncategorized,2
6363688944,6363688943,2.8973437310778514,footway,Unnamed,False,30.0,Uncategorized,
6363688944,1393350827,16.80907864684248,footway,Unnamed,False,30.0,Uncategorized,
6363688944,6363688933,121.48036782857419,footway,Unnamed,False,30.0,Uncategorized,
6363688955,687404151,21.04024047276524,footway,Unnamed,False,30.0,private,
6363688955,6361461413,22.43965204910827,footway,Unnamed,False,30.0,private,
6363688955,447626748,42.33710054139359,footway,Unnamed,False,30.0,Uncategorized,
6363688959,761879555,6.266280398401459,footway,Unnamed,False,30.0,Uncategorized,
6363688959,497688457,34.659548231249076,footway,Unnamed,False,30.0,Uncategorized,
6363688959,6363688933,34.65205004227698,footway,Unnamed,False,30.0,Uncategorized,
6363688959,6363688926,152.55160992558373,footway,Unnamed,False,30.0,Uncategorized,
6363688960,1316698811,4.018008157465167,service,Unnamed,False,25.0,Uncategorized,
6363688960,1316698823,32.23194420009336,service,Unnamed,False,25.0,Uncategorized,
6363688960,12254040024,20.875260053717135,footway,Unnamed,False,30.0,Uncategorized,
6363688960,6363688961,46.209096422342526,footway,Unnamed,False,30.0,Uncategorized,
6363688961,687399432,2.0472597556789007,service,Unnamed,False,25.0,Uncategorized,
6363688961,6363688962,13.250036729875553,footway,Unnamed,False,30.0,Uncategorized,
6363688961,1316698823,9.033904463799153,service,Unnamed,False,25.0,Uncategorized,
6363688961,6363688960,46.209096422342526,footway,Unnamed,False,30.0,Uncategorized,
6363688962,6363688961,13.250036729875553,footway,Unnamed,False,30.0,Uncategorized,
6363688962,1316698823,17.019014085642613,service,Unnamed,False,25.0,Uncategorized,
6363688962,687389189,48.090538357247276,footway,Unnamed,False,30.0,Uncategorized,
6363688964,453004181,4.916838988489609,service,Manuel L. Roxas,False,25.0,Uncategorized,2
6363688964,696417727,19.507077532421455,service,Manuel L. Roxas,False,25.0,Uncategorized,2
6363688964,5507328829,2.322531015953514,footway,Unnamed,False,30.0,Uncategorized,
6363688964,12254040024,57.27975144893079,footway,Unnamed,False,30.0,Uncategorized,
6363688965,689737390,4.348451195384237,steps,Unnamed,False,30.49,Uncategorized,
6363688965,1393350827,73.83353994037553,footway,Unnamed,False,30.0,Uncategorized,
6363688965,5507328843,123.5547101673432,footway,Unnamed,False,30.0,Uncategorized,
6363688965,689737870,24.58185075829691,steps,Unnamed,False,30.49,Uncategorized,
6372174190,5507052336,10.210882656145852,service,Unnamed,False,25.85,Uncategorized,2
6372174190,453000231,28.471691600775735,service,Unnamed,False,25.85,Uncategorized,2
6372174190,6372174201,65.67713438016695,service,Unnamed,False,25.85,Uncategorized,
6372174197,6372174204,10.127768357048764,service,Unnamed,False,25.85,Uncategorized,
6372174197,452999638,49.43027643841386,tertiary,Unnamed,False,33.15,Uncategorized,3
6372174197,5507052333,57.94105328563747,tertiary,Unnamed,False,33.15,Uncategorized,3
6372174197,6372174201,51.42244430981661,service,Unnamed,False,25.85,Uncategorized,
6372174201,6372174197,51.422444309816626,service,Unnamed,False,25.85,Uncategorized,
6372174201,6372174190,65.67713438016695,service,Unnamed,False,25.85,Uncategorized,
6372174201,453000231,97.38952764862918,service,Unnamed,False,25.85,Uncategorized,
6372174204,6372174197,10.127768357048764,service,Unnamed,False,25.85,Uncategorized,
6372174204,5507052327,57.84770481586885,tertiary,Unnamed,True,33.15,Uncategorized,2
6372174224,6372174233,3.9111809151851933,service,Unnamed,False,25.85,Uncategorized,
6372174225,2201116202,54.88391580717664,footway,Unnamed,False,30.0,Uncategorized,
6372174225,1187299696,13.939566851399807,footway,Unnamed,False,30.0,Uncategorized,
6372174225,6372174242,22.18881278637445,footway,Unnamed,False,30.0,Uncategorized,
6372174232,6372174250,3.113168177191438,service,Unnamed,False,25.85,Uncategorized,
6372174232,1187299794,19.59725478329037,service,Unnamed,False,25.85,Uncategorized,
6372174232,6372174242,13.04017711699904,footway,Unnamed,False,30.0,Uncategorized,
6372174233,6372174224,3.9111809151851933,service,Unnamed,False,25.85,Uncategorized,
6372174233,2170279649,17.857615514225092,service,Unnamed,False,25.85,Uncategorized,
6372174233,6372174242,40.58790537367762,footway,Unnamed,False,30.0,Uncategorized,
6372174242,6372174232,13.04017711699904,footway,Unnamed,False,30.0,Uncategorized,
6372174242,6372174225,22.18881278637445,footway,Unnamed,False,30.0,Uncategorized,
6372174242,6372174233,40.58790537367763,footway,Unnamed,False,30.0,Uncategorized,
6372174249,6372174258,24.170885105996597,footway,Unnamed,False,30.0,Uncategorized,
6372174250,6372174232,3.113168177191438,service,Unnamed,False,25.85,Uncategorized,
6372174250,6372174258,92.07434296876664,service,Unnamed,False,25.85,Uncategorized,
6372174250,5507328942,19.95785884897841,footway,Unnamed,False,30.0,Uncategorized,
6372174252,995847536,73.02350768694706,service,Unnamed,False,25.85,Uncategorized,2
6372174252,6372174258,78.71977660045854,footway,Unnamed,False,30.0,Uncategorized,
6372174252,3429855273,22.746872275049284,footway,Unnamed,False,30.0,Uncategorized,
6372174258,6372174249,24.170885105996597,footway,Unnamed,False,30.0,Uncategorized,
6372174258,6372174252,78.71977660045854,footway,Unnamed,False,30.0,Uncategorized,
6372174258,6372174250,92.07434296876663,service,Unnamed,False,25.85,Uncategorized,
6497034491,437207626,60.718541494536794,footway,Unnamed,False,30.0,Uncategorized,
6497035061,385706591,2.605453293637025,residential,Halcon Street,False,40.0,Uncategorized,2
6497035061,1059095305,29.04595666258292,service,Unnamed,False,25.85,Uncategorized,
6497035061,418625258,50.49562359622155,residential,Halcon Street,False,40.0,Uncategorized,2
6497035133,435140266,56.2917870409277,service,Unnamed,False,25.85,Uncategorized,
6497035133,435140265,26.056611326828765,service,Unnamed,False,25.85,Uncategorized,
6497035133,1272671946,44.52856426117836,service,Unnamed,False,25.85,private,
6497035538,435142166,67.73853827605686,residential,Unnamed,False,30.0,Uncategorized,2
6497035732,12186673230,2.3081670342307166,residential,El Danda Street,False,40.0,Uncategorized,2
6497035732,12309806558,21.423554891156193,secondary,Lopez Avenue,False,30.0,Uncategorized,2
6497035732,2462899399,48.495404086954416,secondary,Lopez Avenue,False,30.0,Uncategorized,2
6572674783,10866680870,0.4150961089840321,footway,Unnamed,False,30.0,Uncategorized,
6677260111,6677260132,145.3641036709666,residential,Unnamed,False,31.86,Uncategorized,2
6677260111,6677260128,35.93218158823829,residential,Unnamed,False,31.86,Uncategorized,2
6677260111,6677260112,40.985540386371,residential,Unnamed,False,31.86,Uncategorized,2
6677260112,6677260130,140.41908298199297,residential,Unnamed,False,31.86,Uncategorized,2
6677260112,6677260111,40.985540386371,residential,Unnamed,False,31.86,Uncategorized,2
6677260112,6677260126,35.96289051899214,residential,Unnamed,False,31.86,Uncategorized,2
6677260113,6677260114,115.62430778769776,residential,Unnamed,False,31.86,Uncategorized,2
6677260113,6677260126,37.7314119018289,residential,Unnamed,False,31.86,Uncategorized,2
6677260113,6677260115,37.73824727460762,residential,Unnamed,False,31.86,Uncategorized,2
6677260114,6677260113,115.62430778769776,residential,Unnamed,False,31.86,Uncategorized,2
6677260114,5104436198,42.14734663568853,residential,Unnamed,False,31.86,Uncategorized,2
6677260114,6677260127,40.430121744266685,residential,Unnamed,False,31.86,Uncategorized,2
6677260115,5104436198,102.05744820858614,residential,Unnamed,False,31.86,Uncategorized,2
6677260115,6677260113,37.73824727460762,residential,Unnamed,False,31.86,Uncategorized,2
6677260115,6677260129,37.53552147779814,residential,Unnamed,False,31.86,Uncategorized,2
6677260116,6677260139,126.31129590266542,residential,Unnamed,False,31.86,Uncategorized,2
6677260116,6677260117,34.77647999916952,residential,Unnamed,False,31.86,Uncategorized,2
6677260116,6677260124,38.57957626454231,residential,Unnamed,False,31.86,Uncategorized,2
6677260117,6677260138,135.71701311827124,residential,Unnamed,False,31.86,Uncategorized,2
6677260117,6677260123,38.548801750110684,residential,Unnamed,False,31.86,Uncategorized,2
6677260117,6677260116,34.77647999916952,residential,Unnamed,False,31.86,Uncategorized,2
6677260118,6677260120,39.342983063010685,residential,Unnamed,False,31.86,Uncategorized,2
6677260118,6677260125,40.915211926390015,residential,Unnamed,False,31.86,Uncategorized,2
6677260118,6677260119,154.45123471339645,residential,Unnamed,False,31.86,Uncategorized,2
6677260119,6677260118,154.45123471339645,residential,Unnamed,False,31.86,Uncategorized,2
6677260119,6677260121,37.49070346723939,residential,Unnamed,False,31.86,Uncategorized,2
6677260119,6677260123,36.68145247349896,residential,Unnamed,False,31.86,Uncategorized,2
6677260120,6677260118,39.342983063010685,residential,Unnamed,False,31.86,Uncategorized,2
6677260120,6677260121,164.04156256766984,residential,Unnamed,False,31.86,Uncategorized,2
6677260120,6677260122,211.23299326427815,residential,Unnamed,False,31.86,Uncategorized,2
6677260121,6677260120,164.04156256766984,residential,Unnamed,False,31.86,Uncategorized,2
6677260121,6677260122,39.1300834425155,residential,Unnamed,False,31.86,Uncategorized,2
6677260121,6677260119,37.49070346723939,residential,Unnamed,False,31.86,Uncategorized,2
6677260122,6677260121,39.1300834425155,residential,Unnamed,False,31.86,Uncategorized,2
6677260122,5104436191,39.47528269777748,residential,Unnamed,False,31.86,Uncategorized,2
6677260122,6677260120,211.23299326427815,residential,Unnamed,False,31.86,Uncategorized,2
6677260123,6677260119,36.68145247349896,residential,Unnamed,False,31.86,Uncategorized,2
6677260123,6677260117,38.548801750110684,residential,Unnamed,False,31.86,Uncategorized,2
6677260123,6677260125,144.46122513703355,residential,Unnamed,False,31.86,Uncategorized,2
6677260123,5224489327,38.11575808352176,residential,Unnamed,False,31.86,Uncategorized,2
6677260124,6677260116,38.57957626454231,residential,Unnamed,False,31.86,Uncategorized,2
6677260124,5224482966,90.95897655176014,residential,Unnamed,False,31.86,Uncategorized,2
6677260124,5224489326,35.57837720647725,residential,Unnamed,False,31.86,Uncategorized,2
6677260125,6677260118,40.915211926390015,residential,Unnamed,False,31.86,Uncategorized,2
6677260125,6677260138,36.02434518762329,residential,Unnamed,False,31.86,Uncategorized,2
6677260125,6677260123,144.46122513703355,residential,Unnamed,False,31.86,Uncategorized,2
6677260126,5224489327,39.199851290147585,residential,Unnamed,False,31.86,Uncategorized,2
6677260126,6677260127,128.68419826062058,residential,Unnamed,False,31.86,Uncategorized,2
6677260126,6677260112,35.96289051899214,residential,Unnamed,False,31.86,Uncategorized,2
6677260126,6677260113,37.7314119018289,residential,Unnamed,False,31.86,Uncategorized,2
6677260127,6677260126,128.68419826062058,residential,Unnamed,False,31.86,Uncategorized,2
6677260127,6677260114,40.430121744266685,residential,Unnamed,False,31.86,Uncategorized,2
6677260127,6677260130,36.169123231648314,residential,Unnamed,False,31.86,Uncategorized,2
6677260128,6677260111,35.93218158823829,residential,Unnamed,False,31.86,Uncategorized,2
6677260128,5104436191,36.03729241902141,residential,Unnamed,False,31.86,Uncategorized,2
6677260128,6677260132,161.54025807923367,residential,Unnamed,False,31.86,Uncategorized,2
6677260129,6677260115,37.53552147779814,residential,Unnamed,False,31.86,Uncategorized,2
6677260129,5224489326,43.5239127873186,residential,Unnamed,False,31.86,Uncategorized,2
6677260129,6677260142,51.2601844289844,residential,Unnamed,False,31.86,Uncategorized,2
6677260130,6677260112,140.41908298199297,residential,Unnamed,False,31.86,Uncategorized,2
6677260130,6677260127,36.169123231648314,residential,Unnamed,False,31.86,Uncategorized,2
6677260130,6677260132,44.660346803591096,residential,Unnamed,False,31.86,Uncategorized,2
6677260132,6677260111,145.3641036709666,residential,Unnamed,False,31.86,Uncategorized,2
6677260132,6677260130,44.660346803591096,residential,Unnamed,False,31.86,Uncategorized,2
6677260132,6677260128,161.54025807923367,residential,Unnamed,False,31.86,Uncategorized,2
6677260138,6677260125,36.02434518762329,residential,Unnamed,False,31.86,Uncategorized,2
6677260138,6677260139,39.19885979272386,residential,Unnamed,False,31.86,Uncategorized,2
6677260138,6677260117,135.71701311827124,residential,Unnamed,False,31.86,Uncategorized,2
6677260139,6677260138,39.19885979272386,residential,Unnamed,False,31.86,Uncategorized,2
6677260139,6677260116,126.31129590266542,residential,Unnamed,False,31.86,Uncategorized,2
6677260139,5224482966,52.2291366953466,residential,Unnamed,False,31.86,Uncategorized,2
6677260142,6677260129,51.2601844289844,residential,Unnamed,False,31.86,Uncategorized,2
6677260142,5104436199,39.612831979018004,residential,Unnamed,False,31.86,Uncategorized,2
6677260142,5224482965,148.73358852796312,residential,Unnamed,False,31.86,Uncategorized,2
6810318449,5246668344,102.18091021610718,residential,Unnamed,False,31.86,Uncategorized,
6876763603,949612171,9.809728622269661,primary,National Highway,False,30.49,Uncategorized,4
6876763603,8295625916,86.58700938967219,residential,Unnamed,True,31.86,private,
6948369162,12256478679,4.1608607145951355,cycleway,Unnamed,False,30.49,Uncategorized,
6948369162,5507052337,3.6803704625307847,tertiary,Unnamed,False,33.15,no,3
6948369162,12254040049,15.316326257830623,tertiary,Unnamed,False,33.15,no,3
6948369163,12188365850,25.157397252877715,footway,Unnamed,False,30.0,Uncategorized,
6948369163,12254040018,5.18910769527519,footway,Unnamed,False,30.0,Uncategorized,
6948369163,1102056824,27.10212013113746,footway,Unnamed,False,30.0,Uncategorized,
6948369176,1532125316,3.925681103136858,service,Rambutan Street,False,25.85,Uncategorized,2
6948369176,12256478681,10.713361961114305,footway,Unnamed,False,30.0,Uncategorized,
6948369176,453003057,65.94262289281012,service,Rambutan Street,False,25.85,Uncategorized,2
6948369176,5506875548,41.73502848471143,footway,Unnamed,False,30.0,Uncategorized,
6948385989,6948385990,22.815463892601855,path,Unnamed,False,30.0,Uncategorized,
6948385989,8314762236,66.32762067692356,service,Unnamed,False,25.0,Uncategorized,
6948385989,790108487,36.78448264309915,service,Rambutan Street,False,25.0,Uncategorized,2
6948385990,6948385989,22.815463892601855,path,Unnamed,False,30.0,Uncategorized,
6948385990,12256478678,164.8831842071054,footway,Unnamed,False,30.0,Uncategorized,
6948385990,12254040014,169.53067773857623,footway,Unnamed,False,30.0,Uncategorized,
6948385993,560712416,46.138006963278485,footway,Unnamed,False,30.0,Uncategorized,
6948385993,790709119,8.247520529631606,service,Unnamed,False,25.85,Uncategorized,
6948385993,790709127,114.06649044083804,service,Unnamed,False,25.85,Uncategorized,
6948385993,12256478679,364.7979141878219,cycleway,Unnamed,False,30.49,Uncategorized,
6950024843,6950024845,64.05356880920326,residential,Unnamed,False,31.86,Uncategorized,
6950024845,762080334,10.08297640497321,residential,Unnamed,False,30.0,Uncategorized,
6950024845,382044812,93.78630992094652,residential,Unnamed,False,30.0,Uncategorized,
6950024845,6950024843,64.05356880920326,residential,Unnamed,False,31.86,Uncategorized,
6950341049,638901520,118.32852841137733,tertiary,IPB Road,False,33.15,Uncategorized,2
6950341049,638901298,261.16650312438196,tertiary,IPB Road,False,40.0,Uncategorized,2
6950341049,2496156114,274.9945557240117,track,Unnamed,False,30.0,Uncategorized,
7155474356,5613542819,23.866538959944585,path,Unnamed,False,30.0,Uncategorized,
7155474356,7155474357,105.24423761383117,footway,Unnamed,False,30.0,Uncategorized,
7155474356,2449173383,48.75723300840308,path,Unnamed,False,30.0,Uncategorized,
7155474357,7155474356,105.24423761383117,footway,Unnamed,False,30.0,Uncategorized,
7191355241,7191355243,46.07994067046956,residential,Long Lake,False,31.86,private,2
7191355243,1302792340,46.68014557707909,residential,Unnamed,False,30.0,private,2
7191355243,1302792276,57.378321930088816,residential,Unnamed,False,30.0,private,2
7191355243,7191355241,46.07994067046956,residential,Long Lake,False,31.86,private,2
7271009978,7271009979,8.194714457784467,footway,Unnamed,False,30.0,Uncategorized,
7271009978,7271009980,6.193922316463988,footway,Unnamed,False,30.0,Uncategorized,
7271009978,7271009981,16.106000006897908,primary,National Highway,False,30.49,Uncategorized,4
7271009978,454085708,102.90657064905997,primary,National Highway,False,30.49,Uncategorized,4
7271009979,7271009978,8.194714457784467,footway,Unnamed,False,30.0,Uncategorized,
7271009979,12309592203,15.067950112186146,footway,Unnamed,False,30.0,Uncategorized,
7271009979,12718893567,148.071224963306,footway,Unnamed,False,30.0,Uncategorized,
7271009980,7271009978,6.193922316463988,footway,Unnamed,False,30.0,Uncategorized,
7271009980,12309592261,104.219026389329,footway,Unnamed,False,30.0,Uncategorized,
7271009980,12309592260,43.35387122964202,footway,Unnamed,False,30.0,Uncategorized,
7271009981,6351485279,30.875238673349962,primary,National Highway,False,30.49,Uncategorized,4
7271009981,12309592203,8.796949051079256,residential,Gladiola Street,False,31.86,Uncategorized,
7271009981,7271009978,16.106000006897908,primary,National Highway,False,30.49,Uncategorized,4
7271108157,1300391274,5.229628244355775,residential,Rose Street,False,31.86,Uncategorized,
7271108157,1300391275,90.7395871108947,residential,Rose Street,False,31.86,Uncategorized,
7271108157,12718893567,134.8835856357897,footway,Unnamed,False,30.0,Uncategorized,
7283798185,813543512,25.336662504888437,steps,Unnamed,False,30.49,Uncategorized,
7283798187,813543513,26.99471465704143,service,Unnamed,False,25.85,private,
7617931621,7686452875,8.879986672893478,footway,Unnamed,False,30.0,Uncategorized,
7617931621,7686452839,17.557828471820578,footway,Unnamed,False,30.0,Uncategorized,
7617931621,10866680870,30.54444452902598,footway,Unnamed,False,30.0,Uncategorized,
7617931623,7686452875,27.55930335995468,footway,Unnamed,False,30.0,Uncategorized,
7617931664,434806709,21.213328945064756,primary,National Highway,False,30.49,Uncategorized,4
7617931664,291689961,24.078081882178477,primary,National Highway,False,30.49,Uncategorized,4
7617931664,12309592294,5.659870831683586,footway,Unnamed,False,30.0,Uncategorized,
7617931664,12309592293,4.859811126261155,footway,Unnamed,False,30.0,Uncategorized,
7617940699,11379613362,5.360445260868057,residential,El Danda Street,False,40.0,Uncategorized,2
7617940699,8460991185,29.364963007170918,residential,El Danda Street,False,40.0,Uncategorized,2
7617940699,431154284,171.60283284341182,path,Unnamed,False,30.0,Uncategorized,
7673603982,10910536344,8.860937819361826,primary,National Highway,False,30.49,Uncategorized,4
7673603982,417265693,20.356596406871446,primary,National Highway,False,30.49,Uncategorized,4
7673603982,12309592212,7.686310118154386,footway,Unnamed,False,30.0,Uncategorized,
7682420263,995847437,103.7690947308706,service,Unnamed,False,25.85,private,2
7682420263,7682420264,28.452827700278647,service,Unnamed,False,25.85,private,2
7682420263,3084468904,40.47537269081821,service,Unnamed,False,25.85,private,2
7682420264,7682420263,28.452827700278647,service,Unnamed,False,25.85,private,2
7686452789,10945583521,18.53168078730658,primary,National Highway,False,30.49,Uncategorized,4
7686452789,12309592263,2.881243787405873,footway,Unnamed,False,30.0,Uncategorized,
7686452789,10915571530,34.08958092672927,primary,National Highway,False,30.49,Uncategorized,4
7686452839,7617931621,17.557828471820578,footway,Unnamed,False,30.0,Uncategorized,
7686452875,7617931621,8.879986672893478,footway,Unnamed,False,30.0,Uncategorized,
7686452875,7617931623,27.55930335995468,footway,Unnamed,False,30.0,Uncategorized,
7686452875,7686452877,11.633997898229913,footway,Unnamed,False,30.0,Uncategorized,
7686452877,7686452875,11.633997898229913,footway,Unnamed,False,30.0,Uncategorized,
7686486608,8460991187,5.0439925665348095,service,Unnamed,False,25.85,Uncategorized,
7686697995,715210778,30.74129074149444,footway,Unnamed,False,30.0,Uncategorized,
7686697996,12309592211,52.772119584604624,footway,Unnamed,False,30.0,Uncategorized,
7686697996,715210776,15.161978122331448,footway,Unnamed,False,30.0,Uncategorized,
7686697996,7686697998,23.270835257359376,footway,Unnamed,False,30.0,Uncategorized,
7686697998,7686697999,7.454222843244667,footway,Unnamed,False,30.0,Uncategorized,
7686697998,7686697996,23.270835257359376,footway,Unnamed,False,30.0,Uncategorized,
7686697998,7686698002,10.744448924855899,footway,Unnamed,False,30.0,Uncategorized,
7686697999,7686697998,7.454222843244667,footway,Unnamed,False,30.0,Uncategorized,
7686698001,7686698002,3.1826708638640477,footway,Unnamed,False,30.0,Uncategorized,
7686698002,7686698001,3.1826708638640477,footway,Unnamed,False,30.0,Uncategorized,
7686698002,7686698003,18.95292661384369,footway,Unnamed,False,30.0,Uncategorized,
7686698002,7686697998,10.744448924855899,footway,Unnamed,False,30.0,Uncategorized,
7686698003,7686698002,18.95292661384369,footway,Unnamed,False,30.0,Uncategorized,
7686698025,7686698026,28.79142575948863,service,Unnamed,False,25.85,Uncategorized,
7686698025,12399577039,77.23777008251602,residential,Traceville,False,30.0,Uncategorized,2
7686698025,12309592208,73.97695180862468,residential,Traceville,False,30.0,Uncategorized,2
7686698026,7686698025,28.79142575948863,service,Unnamed,False,25.85,Uncategorized,
7688586288,417267787,11.996707617680253,tertiary,Hilario T. Apolinario,False,33.15,Uncategorized,
7688586288,7688586315,124.44151670076536,tertiary,Hilario T. Apolinario,False,33.15,Uncategorized,
7688586288,7688586292,63.63590031389255,service,Unnamed,False,25.85,private,
7688586292,7688586288,63.63590031389255,service,Unnamed,False,25.85,private,
7688586302,417267598,3.809744831327442,tertiary,Hilario T. Apolinario,False,33.15,Uncategorized,
7688586302,12208656335,101.6583958850839,tertiary,Hilario T. Apolinario,False,33.15,Uncategorized,
7688586302,7688586303,16.59775000695166,service,Unnamed,False,25.85,Uncategorized,
7688586303,7688586302,16.59775000695166,service,Unnamed,False,25.85,Uncategorized,
7688586314,417266941,51.07379956444797,footway,Unnamed,False,30.0,Uncategorized,
7688586315,417266941,5.092962224529254,tertiary,Hilario T. Apolinario,False,33.15,Uncategorized,
7688586315,7688586288,124.44151670076535,tertiary,Hilario T. Apolinario,False,33.15,Uncategorized,
7688586315,7688586316,32.068097894430984,service,Unnamed,False,25.85,private,
7688586316,7688586315,32.06809789443098,service,Unnamed,False,25.85,private,
7688586331,417267537,112.91335353267327,service,Unnamed,False,25.85,Uncategorized,
7688586331,7688718333,1.926073123582047,footway,Unnamed,False,30.0,Uncategorized,
7688586331,417266939,14.774810249455758,service,Unnamed,False,25.85,Uncategorized,
7688718332,417266939,1.2711965072382672,tertiary,Hilario T. Apolinario,False,33.15,Uncategorized,
7688718332,417266917,75.9362403941594,tertiary,"['Hilario T. Apolinario', 'Villegas']",False,30.0,Uncategorized,
7688718332,7688718333,14.84873222604105,footway,Unnamed,False,30.0,Uncategorized,
7688718333,7688586331,1.926073123582047,footway,Unnamed,False,30.0,Uncategorized,
7688718333,7688718332,14.84873222604105,footway,Unnamed,False,30.0,Uncategorized,
7688718333,7688718337,106.7241208137115,footway,Unnamed,False,30.0,Uncategorized,
7688718337,7688718333,106.7241208137115,footway,Unnamed,False,30.0,Uncategorized,
7694272304,7694272309,36.93679351930697,primary,National Highway,False,30.49,Uncategorized,4
7694272304,7694272305,38.09794903202037,footway,Unnamed,False,30.0,Uncategorized,
7694272304,1256325131,263.60474894682727,primary,National Highway,False,30.49,Uncategorized,4
