node_id,x_coord,y_coord
382802709,65.7625521082921,49.303569615193624
382802716,64.3184802441959,48.987129468569805
382802717,64.84557035024055,49.79935860268449
382802729,63.69930439607499,47.61113895522338
382802761,63.89928858337359,48.59878599670439
382803329,64.25646964348606,48.94372541119322
382803436,63.07997352148356,48.28988013928666
382803479,63.503505924340345,47.38691195691806
382803480,63.20011906034647,47.5215464292387
382803481,63.036876153969615,47.663878979660204
382803573,64.37304957282144,48.75029072529135
382803684,64.15647754982575,48.69296461177181
382804740,62.811002540890584,46.50310707535424
382807872,63.63744882187977,47.59426869895997
382807880,63.31297835363971,48.366041975818526
382811175,62.815498309439675,46.40024764881151
382812102,62.630396666309686,46.57599313397028
382813005,63.43234876001771,45.80274575705004
382813567,62.35599975816809,47.6930334031072
382813568,62.75860358327127,46.65395664835628
382813573,63.997420359012835,45.73035106511831
382815507,62.71767658680763,46.44610853962714
382816766,63.60225780597192,47.673706313407656
382817016,63.44459585365829,47.414428491405694
382821826,61.02866284992188,45.33643877079862
382823208,61.69760220509001,45.683671229825904
382823527,60.84852205484075,45.515787611662766
382824760,62.0693557563639,42.74726390649605
382824761,61.58892862733869,43.83383944102197
382824762,60.624973839282546,46.031886422227636
382825907,62.0453266485825,45.735756098680724
382839764,62.88277981120556,41.04287665713467
382839766,61.98083562385924,42.994585139106874
385706591,64.56807291207119,60.13476550343761
390220194,64.89765925485268,45.61291442685354
391720784,66.25491627792866,49.50879710159185
391720785,66.79347834512897,49.73531714443854
391720786,67.10182605717169,49.86700341663582
391720939,68.17352426397964,47.36267120034333
391720940,66.43071633095327,51.455919494481336
391720955,66.47040311541022,46.53979578800441
391721723,67.71046010315848,48.56013181730239
391722488,62.0918345991314,48.31657772929753
391722789,62.3406521344777,49.48324603385313
391723431,60.59954949297983,48.38848105453912
391723432,60.70093682513943,48.51623639323857
391723433,60.6986114276186,48.565045484177574
391723435,60.41708330039989,48.791893104816715
391723436,60.196015508855105,48.897373153690346
391723437,60.08904722263229,48.91588129891312
391723438,59.92812971377626,48.63825912058608
391723772,67.65341035049751,48.68493895587848
391723773,67.34258221441934,48.60697544149248
417265693,62.10485682527892,70.3085127640697
417266025,59.76225135687139,70.79152621768975
417266026,59.768917496448736,70.67818430181757
417266206,59.22570463420676,70.75188930491329
417266365,36.7462417700275,72.11002682862186
417266367,36.88638572764452,71.72856249037763
417266456,36.21419081591198,73.39347661586024
417266475,37.03831169938032,73.71089949585851
417266493,36.817864013849906,74.38063229065402
417266494,36.50424540075113,75.08050224227098
417266546,35.95870714098832,73.91547182667183
417266550,37.33503242379685,75.39104598864516
417266883,43.5970179102188,77.88964559358861
417266890,40.75894774212488,75.86423210852067
417266901,41.37951882874507,74.56211038716475
417266909,41.22263200893838,75.18974943574767
417266917,45.61375767186497,80.63900599795055
417266922,45.8745122478667,80.71352994552305
417266939,45.71483495103941,81.75571868929501
417266941,46.61026802532297,82.2040088970138
417267537,45.016905640019,83.49515676235303
417267598,48.41648179755846,83.33628153345767
417267786,48.27044683289307,83.34299687818407
417267787,48.349200295792585,83.2581542301769
417267789,46.728243193179665,83.37067720156939
417267790,46.80575644407247,83.15726027038308
417267800,46.58251828149943,83.14366579203258
417267870,47.591895834590346,83.30368754320008
417267871,47.6627429459058,83.08224495612043
417270174,48.10100286643862,83.72544394980275
417270217,47.76490541057235,83.77212378509518
417270260,48.588871267548114,83.99815246125463
417270262,49.00139678877104,84.63873083260313
417270263,49.4644609495922,85.23983608007288
417270358,48.3535410378491,83.41424504784368
417270370,49.149447097972114,84.548155573244
417270389,49.69684567577804,85.18873394459251
417292169,35.839181708117735,71.65649537623835
417292170,37.0190884131552,72.2073174327074
418623811,67.83634162259924,60.99662267296808
418623813,67.82688500600129,60.518359097325536
418624414,65.3534371700821,57.30236412892263
418624417,64.40374482018018,56.891909156126175
418625258,63.91944202862027,59.723000219477164
418626732,64.12299182544639,61.089818554661036
418627328,64.95005821244996,61.413792990490954
422732401,72.0623640611279,58.729784355538975
422732405,71.22754634905488,58.31654497151683
422732409,70.46791649033182,57.96652810126096
422733569,74.17816575743484,59.210013397930425
422733573,74.3652827450785,58.79349823599247
422734069,76.34636641133909,59.770662788146936
422734294,76.1046800950699,60.46414497282703
422734502,76.17707747139923,60.18734173897966
422735755,71.08957276246613,55.842841278733026
422735761,71.24862995327905,55.457609795885745
422736034,70.82091183488033,55.737033652066934
422736677,71.7941682130639,55.689043505607614
422736678,72.34373716187605,55.94701101644266
422736680,72.6976626654241,55.82711754473885
422736684,73.7102957750574,56.21496964991702
422737393,71.54364538616707,56.425765958772445
422737611,72.1505741406474,56.36106934494157
422738017,72.60294147284186,56.38842209053735
422738145,73.52410894641329,56.66178575757412
424722671,71.88315342506831,57.279761261304365
425109167,72.22762231204044,53.403860831850494
425109841,70.4548942641843,52.823229196352436
425110393,69.58643580119531,52.74641220423858
425110672,68.08438402543861,53.19224557851832
425111012,75.74749903495743,57.40391324429845
425111545,76.82369301031447,57.965381578991725
425111558,77.99615844328967,58.49048877882438
425111994,76.9813549626281,57.661880755133495
425115764,77.636031879642,59.03181107933552
425117469,63.701474767103264,60.814980787562575
425117628,63.85960179891666,61.65521782285214
425118436,64.40451995268714,61.88272059907328
425118437,64.94354709936519,62.00245028187942
425122394,62.837977152185154,58.93615836420643
425123671,57.3456982471206,70.99544339292106
425124779,44.415867892609086,74.66775422493316
425124930,44.598489111703636,73.26195413255773
425129392,19.72588213956267,61.0534574198004
425129632,19.649609100676575,61.64702837806405
427962712,71.56224856639984,54.74447294371365
427962935,71.00399813347465,54.4627560429911
427963355,70.48264400798581,54.98360473153346
427963448,71.04135952041077,54.38495631750278
427963449,70.82726792145051,54.777885878448004
427963450,70.3173857570953,55.23567584212179
427963497,71.43388662292365,55.03618096707551
427963766,71.6002300593283,48.44269517903762
427963808,70.07926505035365,59.808498023069255
