y,x,street_count,highway,railway,junction,geometry
14.1743973,121.2531437,1,,,,POINT (121.2531437 14.1743973)
14.1747804,121.253835,3,,,,POINT (121.253835 14.1747804)
14.1545022,121.2558098,1,,,,POINT (121.2558098 14.1545022)
14.189922,121.244533,3,,,,POINT (121.244533 14.189922)
14.1902149,121.2435724,3,,,,POINT (121.2435724 14.1902149)
14.1906553,121.2433214,1,,,,POINT (121.2433214 14.1906553)
14.1863107,121.2465337,3,,,,POINT (121.2465337 14.1863107)
14.1870005,121.2463899,1,,,,POINT (121.2463899 14.1870005)
14.1867951,121.2448919,1,,,,POINT (121.2448919 14.1867951)
14.1833121,121.2434929,4,,,,POINT (121.2434929 14.1833121)
14.1834229,121.2437499,1,,,,POINT (121.2437499 14.1834229)
14.1965295,121.2354277,1,,,,POINT (121.2354277 14.1965295)
14.1910139,121.2365629,3,,,,POINT (121.2365629 14.1910139)
14.1907099,121.2363893,1,,,,POINT (121.2363893 14.1907099)
14.1952641,121.2411582,3,,,,POINT (121.2411582 14.1952641)
14.1956324,121.2408511,1,,,,POINT (121.2408511 14.1956324)
14.1912729,121.2490278,1,,,,POINT (121.2490278 14.1912729)
14.1907715,121.2487588,3,,,,POINT (121.2487588 14.1907715)
14.1906384,121.2451112,1,,,,POINT (121.2451112 14.1906384)
14.1909445,121.244894,3,,,,POINT (121.244894 14.1909445)
14.1913522,121.2455827,3,,,,POINT (121.2455827 14.1913522)
14.1919555,121.2451507,1,,,,POINT (121.2451507 14.1919555)
14.1764179,121.2398547,1,,,,POINT (121.2398547 14.1764179)
14.1741895,121.2376082,3,,,,POINT (121.2376082 14.1741895)
14.1748251,121.2386222,1,,,,POINT (121.2386222 14.1748251)
14.1742334,121.2407814,1,,,,POINT (121.2407814 14.1742334)
14.1753245,121.2340181,3,,,,POINT (121.2340181 14.1753245)
14.1743648,121.2346217,1,,,,POINT (121.2346217 14.1743648)
14.1753459,121.2340607,3,,,,POINT (121.2340607 14.1753459)
14.1758887,121.2338278,1,,,,POINT (121.2338278 14.1758887)
14.1820454,121.2365971,1,,,,POINT (121.2365971 14.1820454)
14.1882318,121.2384613,1,,,,POINT (121.2384613 14.1882318)
14.1641756,121.2092976,1,,,,POINT (121.2092976 14.1641756)
14.1820089,121.2524704,1,,,,POINT (121.2524704 14.1820089)
14.1743388,121.2168024,1,,,,POINT (121.2168024 14.1743388)
14.1755124,121.2170964,3,,,,POINT (121.2170964 14.1755124)
14.1758299,121.2180047,3,,,,POINT (121.2180047 14.1758299)
14.1752659,121.2175803,3,,,,POINT (121.2175803 14.1752659)
14.1791146,121.2204851,1,,,,POINT (121.2204851 14.1791146)
14.1789621,121.2206451,3,,,,POINT (121.2206451 14.1789621)
14.1769289,121.2416015,1,,,,POINT (121.2416015 14.1769289)
14.1766365,121.2416957,3,,,,POINT (121.2416957 14.1766365)
14.1767124,121.2416612,3,,,,POINT (121.2416612 14.1767124)
14.1766454,121.2414955,3,,,,POINT (121.2414955 14.1766454)
14.17686,121.2414124,1,,,,POINT (121.2414124 14.17686)
14.17349,121.2135528,3,,,,POINT (121.2135528 14.17349)
14.165419,121.2415467,3,,,,POINT (121.2415467 14.165419)
14.1771015,121.2415139,1,,,,POINT (121.2415139 14.1771015)
14.1771409,121.2417145,3,,,,POINT (121.2417145 14.1771409)
14.176706,121.2418684,3,,,,POINT (121.2418684 14.176706)
14.1822261,121.242663,1,,,,POINT (121.242663 14.1822261)
14.1744683,121.212753,3,,,,POINT (121.212753 14.1744683)
14.1626055,121.2438412,1,,,,POINT (121.2438412 14.1626055)
14.167377,121.2384854,1,,,,POINT (121.2384854 14.167377)
14.1769965,121.241063,1,,,,POINT (121.241063 14.1769965)
14.1855599,121.2384666,1,,,,POINT (121.2384666 14.1855599)
14.1857808,121.238756,3,,,,POINT (121.238756 14.1857808)
14.1854077,121.2378189,1,,,,POINT (121.2378189 14.1854077)
14.1858148,121.2387417,3,,,,POINT (121.2387417 14.1858148)
14.1862607,121.2394202,1,,,,POINT (121.2394202 14.1862607)
14.1859274,121.2386944,3,,,,POINT (121.2386944 14.1859274)
14.1875518,121.2379476,1,,,,POINT (121.2379476 14.1875518)
14.1876338,121.2381887,3,,,,POINT (121.2381887 14.1876338)
14.186864,121.2373602,1,,,,POINT (121.2373602 14.186864)
14.1871841,121.2382755,3,,,,POINT (121.2382755 14.1871841)
14.1875518,121.2394926,1,,,,POINT (121.2394926 14.1875518)
14.188484,121.2391748,1,,,,POINT (121.2391748 14.188484)
14.1878339,121.2395589,3,,,,POINT (121.2395589 14.1878339)
14.1798568,121.2418706,3,,,,POINT (121.2418706 14.1798568)
14.1797191,121.2422339,1,,,,POINT (121.2422339 14.1797191)
14.179623,121.2420134,3,,,,POINT (121.2420134 14.179623)
14.1812702,121.2419454,1,,,,POINT (121.2419454 14.1812702)
14.1810969,121.2412919,3,,,,POINT (121.2412919 14.1810969)
14.1848916,121.2415431,1,,,,POINT (121.2415431 14.1848916)
14.1841889,121.2419178,3,,,,POINT (121.2419178 14.1841889)
14.1809685,121.2397477,1,,,,POINT (121.2397477 14.1809685)
14.1808486,121.2393937,3,,,,POINT (121.2393937 14.1808486)
14.1783527,121.2445888,1,,,,POINT (121.2445888 14.1783527)
14.1779271,121.2445673,3,,,,POINT (121.2445673 14.1779271)
14.1803149,121.2400387,1,,,,POINT (121.2400387 14.1803149)
14.1804302,121.2404077,3,,,,POINT (121.2404077 14.1804302)
14.1804395,121.2400021,1,,,,POINT (121.2400021 14.1804395)
14.1809275,121.2405222,1,,,,POINT (121.2405222 14.1809275)
14.1808526,121.2402833,3,,,,POINT (121.2402833 14.1808526)
14.1836063,121.2413259,1,,,,POINT (121.2413259 14.1836063)
14.1838134,121.24118,3,,,,POINT (121.24118 14.1838134)
14.1839879,121.2422311,1,,,,POINT (121.2422311 14.1839879)
14.1842636,121.2420906,3,,,,POINT (121.2420906 14.1842636)
14.1832117,121.2432524,1,,,,POINT (121.2432524 14.1832117)
14.1865389,121.2437278,1,,,,POINT (121.2437278 14.1865389)
14.1860045,121.2432437,1,,,,POINT (121.2432437 14.1860045)
14.1861939,121.2436133,3,,,,POINT (121.2436133 14.1861939)
14.1858992,121.2442066,1,,,,POINT (121.2442066 14.1858992)
14.1853631,121.244489,3,,,,POINT (121.244489 14.1853631)
14.1576114,121.2355846,1,,,,POINT (121.2355846 14.1576114)
14.1573357,121.2349892,1,,,,POINT (121.2349892 14.1573357)
14.1572382,121.2352909,3,,,,POINT (121.2352909 14.1572382)
14.1806684,121.2351823,1,,,,POINT (121.2351823 14.1806684)
14.1809622,121.2357332,3,,,,POINT (121.2357332 14.1809622)
14.1787401,121.237917,1,,,,POINT (121.237917 14.1787401)
14.1790348,121.2385274,3,,,,POINT (121.2385274 14.1790348)
14.1851327,121.2443105,1,,,,POINT (121.2443105 14.1851327)
14.1852614,121.2442526,3,,,,POINT (121.2442526 14.1852614)
14.1828333,121.2414774,1,,,,POINT (121.2414774 14.1828333)
14.1826979,121.2416689,3,,,,POINT (121.2416689 14.1826979)
14.1773664,121.2359688,1,,,,POINT (121.2359688 14.1773664)
14.1773088,121.2357842,3,,,,POINT (121.2357842 14.1773088)
14.1802707,121.2347353,3,,,,POINT (121.2347353 14.1802707)
14.1803426,121.2346069,3,,,,POINT (121.2346069 14.1803426)
14.1747041,121.2492867,1,,,,POINT (121.2492867 14.1747041)
14.1745156,121.2493697,3,,,,POINT (121.2493697 14.1745156)
14.1769341,121.2560713,1,,,,POINT (121.2560713 14.1769341)
14.1766067,121.256181,3,,,,POINT (121.256181 14.1766067)
14.1741437,121.2559131,1,,,,POINT (121.2559131 14.1741437)
14.1771292,121.2553846,1,,,,POINT (121.2553846 14.1771292)
14.1766376,121.2555187,3,,,,POINT (121.2555187 14.1766376)
14.1747107,121.255838,1,,,,POINT (121.255838 14.1747107)
14.1748086,121.2561366,3,,,,POINT (121.2561366 14.1748086)
14.1769315,121.2477806,1,,,,POINT (121.2477806 14.1769315)
14.177345,121.2478441,3,,,,POINT (121.2478441 14.177345)
14.1695724,121.2458896,3,,,,POINT (121.2458896 14.1695724)
14.1694575,121.245946,1,,,,POINT (121.245946 14.1694575)
14.1749083,121.2482178,1,,,,POINT (121.2482178 14.1749083)
14.1747127,121.247921,3,,,,POINT (121.247921 14.1747127)
14.1708618,121.2550306,1,,,,POINT (121.2550306 14.1708618)
14.1710676,121.2547671,3,,,,POINT (121.2547671 14.1710676)
14.1711167,121.2549636,1,,,,POINT (121.2549636 14.1711167)
14.1700868,121.2551701,1,,,,POINT (121.2551701 14.1700868)
14.1670597,121.2463202,1,,,,POINT (121.2463202 14.1670597)
14.1678582,121.2459703,3,,,,POINT (121.2459703 14.1678582)
14.1687293,121.2463081,1,,,,POINT (121.2463081 14.1687293)
14.1690382,121.246988,3,,,,POINT (121.246988 14.1690382)
14.1768912,121.2493899,1,,,,POINT (121.2493899 14.1768912)
14.1770802,121.2493751,3,,,,POINT (121.2493751 14.1770802)
14.1722787,121.2542071,3,,,,POINT (121.2542071 14.1722787)
14.1723701,121.2545076,1,,,,POINT (121.2545076 14.1723701)
14.1733909,121.2490091,1,,,,POINT (121.2490091 14.1733909)
14.1735196,121.2492789,3,,,,POINT (121.2492789 14.1735196)
14.173084,121.2492384,1,,,,POINT (121.2492384 14.173084)
14.17318,121.2494383,3,,,,POINT (121.2494383 14.17318)
14.1543468,121.2505373,1,,,,POINT (121.2505373 14.1543468)
14.1543716,121.2506533,3,,,,POINT (121.2506533 14.1543716)
14.1529216,121.2500337,1,,,,POINT (121.2500337 14.1529216)
14.1530775,121.2501469,3,,,,POINT (121.2501469 14.1530775)
14.1531427,121.2499147,1,,,,POINT (121.2499147 14.1531427)
14.1532573,121.2499566,3,,,,POINT (121.2499566 14.1532573)
14.1531732,121.2486235,1,,,,POINT (121.2486235 14.1531732)
14.1560399,121.2465998,1,,,,POINT (121.2465998 14.1560399)
14.156147,121.2467892,3,,,,POINT (121.2467892 14.156147)
14.1507935,121.252622,1,,,,POINT (121.252622 14.1507935)
14.15067,121.2525011,3,,,,POINT (121.2525011 14.15067)
14.150142,121.2532537,1,,,,POINT (121.2532537 14.150142)
14.1500652,121.2531672,3,,,,POINT (121.2531672 14.1500652)
14.1528676,121.2548147,1,,,,POINT (121.2548147 14.1528676)
14.1519352,121.251588,1,,,,POINT (121.251588 14.1519352)
14.1521015,121.2517168,3,,,,POINT (121.2517168 14.1521015)
14.153616,121.2552003,1,,,,POINT (121.2552003 14.153616)
14.1535451,121.2552559,3,,,,POINT (121.2552559 14.1535451)
14.1550354,121.2549569,1,,,,POINT (121.2549569 14.1550354)
14.1553663,121.2546395,3,,,,POINT (121.2546395 14.1553663)
14.1548416,121.2542514,1,,,,POINT (121.2542514 14.1548416)
14.1549212,121.2541492,3,,,,POINT (121.2541492 14.1549212)
14.1474241,121.2531371,3,,,,POINT (121.2531371 14.1474241)
14.1474638,121.2530203,1,,,,POINT (121.2530203 14.1474638)
14.1463092,121.2527064,3,,,,POINT (121.2527064 14.1463092)
14.1463675,121.2525529,1,,,,POINT (121.2525529 14.1463675)
14.1672054,121.2115145,1,,,,POINT (121.2115145 14.1672054)
14.1658694,121.2105555,3,,,,POINT (121.2105555 14.1658694)
14.1771265,121.2597889,1,,,,POINT (121.2597889 14.1771265)
14.1705408,121.2064121,3,,,,POINT (121.2064121 14.1705408)
14.1700998,121.2063351,1,,,,POINT (121.2063351 14.1700998)
14.1469026,121.2530525,1,,,,POINT (121.2530525 14.1469026)
14.1468579,121.2529184,3,,,,POINT (121.2529184 14.1468579)
14.1543221,121.2506652,3,,,,POINT (121.2506652 14.1543221)
14.1542454,121.2503079,1,,,,POINT (121.2503079 14.1542454)
14.1550861,121.2547007,1,,,,POINT (121.2547007 14.1550861)
14.1551956,121.2548032,3,,,,POINT (121.2548032 14.1551956)
14.166656,121.2108412,1,,,,POINT (121.2108412 14.166656)
14.1666608,121.2106784,3,,,,POINT (121.2106784 14.1666608)
14.1698307,121.2045541,3,,,,POINT (121.2045541 14.1698307)
14.1697683,121.2049162,1,,,,POINT (121.2049162 14.1697683)
14.1735898,121.2597392,1,,,,POINT (121.2597392 14.1735898)
14.1739184,121.2594232,3,,,,POINT (121.2594232 14.1739184)
14.1734221,121.2595394,1,,,,POINT (121.2595394 14.1734221)
14.1737232,121.2592181,3,,,,POINT (121.2592181 14.1737232)
14.1730775,121.2591733,1,,,,POINT (121.2591733 14.1730775)
14.1733806,121.258858,3,,,,POINT (121.258858 14.1733806)
14.1727446,121.2587857,1,,,,POINT (121.2587857 14.1727446)
14.1730425,121.2585027,3,,,,POINT (121.2585027 14.1730425)
14.1734224,121.2589019,3,,,,POINT (121.2589019 14.1734224)
14.1732086,121.2586773,3,,,,POINT (121.2586773 14.1732086)
14.173717,121.2581606,3,,,,POINT (121.2581606 14.173717)
14.1763945,121.2565005,1,,,,POINT (121.2565005 14.1763945)
14.1765969,121.2564551,3,,,,POINT (121.2564551 14.1765969)
14.1765554,121.2570573,3,,,,POINT (121.2570573 14.1765554)
14.1763795,121.2591862,3,,,,POINT (121.2591862 14.1763795)
14.1772845,121.2574761,1,,,,POINT (121.2574761 14.1772845)
14.1775193,121.2573994,3,,,,POINT (121.2573994 14.1775193)
14.1773528,121.2573548,3,,,,POINT (121.2573548 14.1773528)
14.1774247,121.2571688,3,,,,POINT (121.2571688 14.1774247)
14.1701118,121.2604722,3,,,,POINT (121.2604722 14.1701118)
14.1703118,121.2602502,1,,,,POINT (121.2602502 14.1703118)
14.1690308,121.260524,3,,,,POINT (121.260524 14.1690308)
14.169148,121.2602904,1,,,,POINT (121.2602904 14.169148)
14.1683808,121.2622994,1,,,,POINT (121.2622994 14.1683808)
14.1682291,121.2618955,3,,,,POINT (121.2618955 14.1682291)
14.1730732,121.2616815,3,,,,POINT (121.2616815 14.1730732)
14.1726383,121.2612316,3,,,,POINT (121.2612316 14.1726383)
14.1718578,121.2626642,1,,,,POINT (121.2626642 14.1718578)
14.171756,121.2621793,3,,,,POINT (121.2621793 14.171756)
14.171668,121.2627688,1,,,,POINT (121.2627688 14.171668)
14.1718919,121.2619692,3,,,,POINT (121.2619692 14.1718919)
14.1735235,121.2633522,1,,,,POINT (121.2633522 14.1735235)
14.1738014,121.2630427,3,,,,POINT (121.2630427 14.1738014)
14.1662119,121.248415,1,,,,POINT (121.248415 14.1662119)
14.1661579,121.2465375,3,,,,POINT (121.2465375 14.1661579)
14.1641977,121.2561558,1,,,,POINT (121.2561558 14.1641977)
14.1644022,121.2564285,3,,,,POINT (121.2564285 14.1644022)
14.1758998,121.2651884,3,,,,POINT (121.2651884 14.1758998)
14.1758859,121.2647617,3,,,,POINT (121.2647617 14.1758859)
14.1767287,121.2639946,1,,,,POINT (121.2639946 14.1767287)
14.175897,121.2639814,3,,,,POINT (121.2639814 14.175897)
14.1627296,121.256011,1,,,,POINT (121.256011 14.1627296)
14.1624638,121.2560326,3,,,,POINT (121.2560326 14.1624638)
14.1559521,121.2487878,1,,,,POINT (121.2487878 14.1559521)
14.1561459,121.2482999,3,,,,POINT (121.2482999 14.1561459)
14.1763568,121.2567593,1,,,,POINT (121.2567593 14.1763568)
14.1765769,121.2567747,3,,,,POINT (121.2567747 14.1765769)
14.1750227,121.2572649,1,,,,POINT (121.2572649 14.1750227)
14.175496,121.2597017,1,,,,POINT (121.2597017 14.175496)
14.1755781,121.2599141,3,,,,POINT (121.2599141 14.1755781)
14.1762782,121.2600637,3,,,,POINT (121.2600637 14.1762782)
14.1763123,121.2598326,3,,,,POINT (121.2598326 14.1763123)
14.1759732,121.2595408,1,,,,POINT (121.2595408 14.1759732)
14.176355,121.2594412,3,,,,POINT (121.2594412 14.176355)
14.1757886,121.2596937,1,,,,POINT (121.2596937 14.1757886)
14.1763447,121.259548,3,,,,POINT (121.259548 14.1763447)
14.1758341,121.2586033,1,,,,POINT (121.2586033 14.1758341)
14.1764511,121.2584299,3,,,,POINT (121.2584299 14.1764511)
14.1493852,121.250554,1,,,,POINT (121.250554 14.1493852)
14.1711115,121.2060998,1,,,,POINT (121.2060998 14.1711115)
14.1716904,121.2064474,3,,,,POINT (121.2064474 14.1716904)
14.1713047,121.2063612,3,,,,POINT (121.2063612 14.1713047)
14.1655513,121.2586986,1,,,,POINT (121.2586986 14.1655513)
14.1586835,121.2607178,3,,,,POINT (121.2607178 14.1586835)
14.163134,121.2586831,1,,,,POINT (121.2586831 14.163134)
14.1634792,121.2584207,3,,,,POINT (121.2584207 14.1634792)
14.1633486,121.2582373,1,,,,POINT (121.2582373 14.1633486)
14.1656085,121.2595505,3,,,,POINT (121.2595505 14.1656085)
14.1657927,121.2598045,3,,,,POINT (121.2598045 14.1657927)
14.1660747,121.2608721,3,,,,POINT (121.2608721 14.1660747)
14.1661077,121.2607557,3,,,,POINT (121.2607557 14.1661077)
14.1660352,121.2608136,3,,,,POINT (121.2608136 14.1660352)
14.1488116,121.2589239,1,,,,POINT (121.2589239 14.1488116)
14.1487505,121.2582246,3,,,,POINT (121.2582246 14.1487505)
14.1756228,121.2128951,1,,,,POINT (121.2128951 14.1756228)
14.1767872,121.2140626,1,,,,POINT (121.2140626 14.1767872)
14.1720204,121.2222835,1,,,,POINT (121.2222835 14.1720204)
14.1761273,121.214884,1,,,,POINT (121.214884 14.1761273)
14.1729915,121.214262,3,,,,POINT (121.214262 14.1729915)
14.1726185,121.214253,1,,,,POINT (121.214253 14.1726185)
14.1762346,121.2122414,1,,,,POINT (121.2122414 14.1762346)
14.1739305,121.2138024,1,,,,POINT (121.2138024 14.1739305)
14.1736085,121.213897,3,,,,POINT (121.213897 14.1736085)
14.1730727,121.2135402,3,,,,POINT (121.2135402 14.1730727)
14.1729468,121.2135335,1,,,,POINT (121.2135335 14.1729468)
14.1765645,121.2329833,3,,,,POINT (121.2329833 14.1765645)
14.1761011,121.2323229,1,,,,POINT (121.2323229 14.1761011)
14.172397,121.2279938,3,,,,POINT (121.2279938 14.172397)
14.1726613,121.2278507,1,,,,POINT (121.2278507 14.1726613)
14.1721866,121.2276452,3,,,,POINT (121.2276452 14.1721866)
14.1716214,121.227989,1,,,,POINT (121.227989 14.1716214)
14.1721455,121.2276672,4,,,,POINT (121.2276672 14.1721455)
14.1721374,121.2282635,1,,,,POINT (121.2282635 14.1721374)
14.1724147,121.2281158,3,,,,POINT (121.2281158 14.1724147)
14.1656521,121.2592679,1,,,,POINT (121.2592679 14.1656521)
14.165542,121.2594511,3,,,,POINT (121.2594511 14.165542)
14.1644318,121.258256,1,,,,POINT (121.258256 14.1644318)
14.1647329,121.2601363,3,,,,POINT (121.2601363 14.1647329)
14.1587265,121.2581004,1,,,,POINT (121.2581004 14.1587265)
14.1584409,121.2585781,3,,,,POINT (121.2585781 14.1584409)
14.158813,121.2572522,1,,,,POINT (121.2572522 14.158813)
14.1588857,121.2571184,3,,,,POINT (121.2571184 14.1588857)
14.1595841,121.2576894,1,,,,POINT (121.2576894 14.1595841)
14.1594261,121.2576505,3,,,,POINT (121.2576505 14.1594261)
14.1595108,121.2574612,3,,,,POINT (121.2574612 14.1595108)
14.1612232,121.2567667,1,,,,POINT (121.2567667 14.1612232)
14.1592512,121.2575834,1,,,,POINT (121.2575834 14.1592512)
14.1797908,121.2600021,1,,,,POINT (121.2600021 14.1797908)
14.1793083,121.2597659,3,,,,POINT (121.2597659 14.1793083)
14.1784548,121.2573125,1,,,,POINT (121.2573125 14.1784548)
14.1783667,121.2571148,3,,,,POINT (121.2571148 14.1783667)
14.1788526,121.2565273,1,,,,POINT (121.2565273 14.1788526)
14.1790366,121.256841,3,,,,POINT (121.256841 14.1790366)
14.1785419,121.2567385,1,,,,POINT (121.2567385 14.1785419)
14.1786641,121.2569943,3,,,,POINT (121.2569943 14.1786641)
14.1856015,121.2452567,1,,,,POINT (121.2452567 14.1856015)
14.1857071,121.2452055,3,,,,POINT (121.2452055 14.1857071)
14.1866286,121.2482701,1,,,,POINT (121.2482701 14.1866286)
14.1869777,121.2481028,3,,,,POINT (121.2481028 14.1869777)
14.1854623,121.2482098,1,,,,POINT (121.2482098 14.1854623)
14.186798,121.2476709,3,,,,POINT (121.2476709 14.186798)
14.1856119,121.2478329,1,,,,POINT (121.2478329 14.1856119)
14.186637,121.2472842,3,,,,POINT (121.2472842 14.186637)
14.18621,121.2469076,1,,,,POINT (121.2469076 14.18621)
14.1864265,121.2468013,3,,,,POINT (121.2468013 14.1864265)
14.1870291,121.2451346,1,,,,POINT (121.2451346 14.1870291)
14.186948,121.2453431,3,,,,POINT (121.2453431 14.186948)
14.1864476,121.245922,3,,,,POINT (121.245922 14.1864476)
14.1860405,121.2459186,3,,,,POINT (121.2459186 14.1860405)
14.1819375,121.245777,1,,,,POINT (121.245777 14.1819375)
14.1819427,121.2492532,1,,,,POINT (121.2492532 14.1819427)
14.1822885,121.2485853,1,,,,POINT (121.2485853 14.1822885)
14.181719,121.2488964,3,,,,POINT (121.2488964 14.181719)
14.1816271,121.2489017,3,,,,POINT (121.2489017 14.1816271)
14.1792252,121.2482554,1,,,,POINT (121.2482554 14.1792252)
14.1793272,121.2485594,3,,,,POINT (121.2485594 14.1793272)
14.1812896,121.2534326,3,,,,POINT (121.2534326 14.1812896)
14.1812847,121.2536975,3,,,,POINT (121.2536975 14.1812847)
14.181306,121.2539264,3,,,,POINT (121.2539264 14.181306)
14.1812938,121.2544486,1,,,,POINT (121.2544486 14.1812938)
14.1813408,121.2546548,3,,,,POINT (121.2546548 14.1813408)
14.1809077,121.2550521,1,,,,POINT (121.2550521 14.1809077)
14.1809995,121.254743,3,,,,POINT (121.254743 14.1809995)
14.1809116,121.255897,1,,,,POINT (121.255897 14.1809116)
14.180987,121.2554048,1,,,,POINT (121.2554048 14.180987)
14.1812807,121.255935,3,,,,POINT (121.255935 14.1812807)
14.180333,121.2450609,1,,,,POINT (121.2450609 14.180333)
14.1807456,121.2458067,3,,,,POINT (121.2458067 14.1807456)
14.1790327,121.2555885,1,,,,POINT (121.2555885 14.1790327)
14.1790713,121.2557093,3,,,,POINT (121.2557093 14.1790713)
14.1781199,121.2545773,1,,,,POINT (121.2545773 14.1781199)
14.178031,121.2543674,3,,,,POINT (121.2543674 14.178031)
14.177935,121.2468779,1,,,,POINT (121.2468779 14.177935)
14.177503,121.2469464,3,,,,POINT (121.2469464 14.177503)
14.1777039,121.2494275,1,,,,POINT (121.2494275 14.1777039)
14.1770229,121.2496441,3,,,,POINT (121.2496441 14.1770229)
14.1779772,121.2462539,1,,,,POINT (121.2462539 14.1779772)
14.1776443,121.246192,3,,,,POINT (121.246192 14.1776443)
14.1577402,121.2200674,1,,,,POINT (121.2200674 14.1577402)
14.1808849,121.2306064,1,,,,POINT (121.2306064 14.1808849)
14.1813355,121.2277687,3,,,,POINT (121.2277687 14.1813355)
14.1811443,121.22777,1,,,,POINT (121.22777 14.1811443)
14.1823626,121.226559,1,,,,POINT (121.226559 14.1823626)
14.1827228,121.2269506,1,,,,POINT (121.2269506 14.1827228)
14.1824432,121.2269801,3,,,,POINT (121.2269801 14.1824432)
14.1787844,121.2301558,1,,,,POINT (121.2301558 14.1787844)
14.1788209,121.230295,3,,,,POINT (121.230295 14.1788209)
14.1784879,121.2304026,1,,,,POINT (121.2304026 14.1784879)
14.1815955,121.2281549,1,,,,POINT (121.2281549 14.1815955)
14.1813448,121.2281643,3,,,,POINT (121.2281643 14.1813448)
14.1835185,121.2287074,1,,,,POINT (121.2287074 14.1835185)
14.1818568,121.2244253,1,,,,POINT (121.2244253 14.1818568)
14.1948614,121.2413406,1,,,,POINT (121.2413406 14.1948614)
14.1951718,121.2410468,3,,,,POINT (121.2410468 14.1951718)
14.193075,121.2417886,1,,,,POINT (121.2417886 14.193075)
14.1932082,121.2419386,3,,,,POINT (121.2419386 14.1932082)
14.1925731,121.2427649,1,,,,POINT (121.2427649 14.1925731)
14.1929752,121.2424596,3,,,,POINT (121.2424596 14.1929752)
14.1933194,121.2421668,1,,,,POINT (121.2421668 14.1933194)
14.1929877,121.2424753,3,,,,POINT (121.2424753 14.1929877)
14.1927655,121.2445459,1,,,,POINT (121.2445459 14.1927655)
14.193354,121.2445863,3,,,,POINT (121.2445863 14.193354)
14.1921336,121.2445942,1,,,,POINT (121.2445942 14.1921336)
14.1923069,121.2444412,3,,,,POINT (121.2444412 14.1923069)
14.1936834,121.2439397,1,,,,POINT (121.2439397 14.1936834)
14.1938175,121.2440482,3,,,,POINT (121.2440482 14.1938175)
14.1892303,121.2394296,1,,,,POINT (121.2394296 14.1892303)
14.1893615,121.2389395,3,,,,POINT (121.2389395 14.1893615)
14.1893187,121.2378095,1,,,,POINT (121.2378095 14.1893187)
14.1891783,121.2374714,3,,,,POINT (121.2374714 14.1891783)
14.1909791,121.2371591,1,,,,POINT (121.2371591 14.1909791)
14.1907263,121.2368106,3,,,,POINT (121.2368106 14.1907263)
14.195176,121.2353244,1,,,,POINT (121.2353244 14.195176)
14.1952315,121.2351313,3,,,,POINT (121.2351313 14.1952315)
14.1900794,121.2365556,1,,,,POINT (121.2365556 14.1900794)
14.1898272,121.2366733,3,,,,POINT (121.2366733 14.1898272)
14.1883059,121.2399472,1,,,,POINT (121.2399472 14.1883059)
14.1893968,121.241409,1,,,,POINT (121.241409 14.1893968)
14.1889898,121.242258,1,,,,POINT (121.242258 14.1889898)
14.1892974,121.2421019,3,,,,POINT (121.2421019 14.1892974)
14.1639565,121.2095549,3,,,,POINT (121.2095549 14.1639565)
14.1637634,121.2089825,1,,,,POINT (121.2089825 14.1637634)
14.189662,121.2329695,1,,,,POINT (121.2329695 14.189662)
14.1884125,121.256939,1,,,,POINT (121.256939 14.1884125)
14.1900325,121.2516551,1,,,,POINT (121.2516551 14.1900325)
14.1882435,121.2474641,1,,,,POINT (121.2474641 14.1882435)
14.1876857,121.2477297,3,,,,POINT (121.2477297 14.1876857)
14.1881928,121.2527668,1,,,,POINT (121.2527668 14.1881928)
14.1923261,121.246634,1,,,,POINT (121.246634 14.1923261)
14.1920946,121.246465,3,,,,POINT (121.246465 14.1920946)
14.1673504,121.2539945,3,,,,POINT (121.2539945 14.1673504)
14.1674209,121.253971,3,,,,POINT (121.253971 14.1674209)
14.1672948,121.2540969,3,,,,POINT (121.2540969 14.1672948)
14.1675525,121.2541053,3,,,,POINT (121.2541053 14.1675525)
14.1673187,121.2541792,3,,,,POINT (121.2541792 14.1673187)
14.1675403,121.2540476,3,,,,POINT (121.2540476 14.1675403)
14.1695977,121.2527393,4,,,,POINT (121.2527393 14.1695977)
14.169747,121.252321,1,,,,POINT (121.252321 14.169747)
14.1636625,121.2430595,4,,,,POINT (121.2430595 14.1636625)
14.1654782,121.2408868,4,,,,POINT (121.2408868 14.1654782)
14.1662053,121.2410617,4,,,,POINT (121.2410617 14.1662053)
14.1658527,121.2409767,4,,,,POINT (121.2409767 14.1658527)
14.1659711,121.2410052,4,,,,POINT (121.2410052 14.1659711)
14.1773922,121.2196062,1,,,,POINT (121.2196062 14.1773922)
14.1766355,121.2627628,3,,,,POINT (121.2627628 14.1766355)
14.1766024,121.262604,3,,,,POINT (121.262604 14.1766024)
14.17791,121.2462417,3,,,,POINT (121.2462417 14.17791)
14.168028,121.2424225,3,,,,POINT (121.2424225 14.168028)
14.1631952,121.2411478,3,,,,POINT (121.2411478 14.1631952)
14.1632518,121.2412174,3,,,,POINT (121.2412174 14.1632518)
14.1632034,121.2412711,3,,,,POINT (121.2412711 14.1632034)
14.1633235,121.2400917,1,,,,POINT (121.2400917 14.1633235)
14.1633307,121.2401088,3,,,,POINT (121.2401088 14.1633307)
14.1585072,121.2417348,1,,,,POINT (121.2417348 14.1585072)
14.1587993,121.2417421,3,,,,POINT (121.2417421 14.1587993)
